Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Environment,Vehicle,Ungrouped,AOI hit [P07_normal_cali - Polygon],Gyro X,Gyro Y,Gyro Z,Accelerometer X,Accelerometer Y,Accelerometer Z,Relative time
327072896,1004498943,Accelerometer,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,-1.3337,-9.9282,-2.4277,193.1169776326531
327073492,1004499539,Eye Tracker,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,1183.0,537.0,-189.4876,43.1001,1035.5463,-0.19719,0.049,0.97914,-0.15066,0.07333,0.98586,31.82,-23.6,-28.02,-34.08,-22.42,-27.29,3.705,3.621,3.663,Valid,Valid,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,,,,193.11757363265303
327075367,1004501414,Gyroscope,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,-0.14,0.8314,0.9285,,,,193.1194486326531
327082465,1004508512,Accelerometer,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,-1.2945,-9.9032,-2.3437,193.1265466326531
327085692,1004511739,Gyroscope,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,0.0,0.8232,0.5716,,,,193.12977363265307
327092034,1004518081,Accelerometer,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,-1.2945,-9.7737,-2.4005,193.1361156326531
327093480,1004519527,Eye Tracker,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,1184.0,537.0,-192.8576,43.9435,1047.8119,-0.19791,0.04915,0.97899,-0.15207,0.07329,0.98565,31.82,-23.6,-28.02,-34.08,-22.42,-27.29,3.703,3.615,3.659,Valid,Valid,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,,,,193.13756163265307
327096017,1004522064,Gyroscope,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,0.7,0.7015,0.0526,,,,193.1400986326531
327101603,1004527650,Accelerometer,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,-1.2553,-9.6896,-2.4255,193.1456846326531
327106342,1004532389,Gyroscope,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,1.05,0.4704,0.154,,,,193.15042363265303
327111172,1004537219,Accelerometer,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,-1.2945,-9.6646,-2.3414,193.15525363265309
327113461,1004539508,Eye Tracker,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,1185.0,536.0,-195.9183,44.6356,1058.4666,-0.19858,0.04921,0.97885,-0.15343,0.07326,0.98544,31.82,-23.6,-28.01,-34.09,-22.42,-27.28,3.702,3.609,3.655,Valid,Valid,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,,,,193.15754263265305
327116667,1004542714,Gyroscope,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,0.63,-0.0932,0.1257,,,,193.16074863265308
327120741,1004546788,Accelerometer,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,-1.2553,-9.6646,-2.3414,193.16482263265308
327126992,1004553039,Gyroscope,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,0.42,-0.742,0.58,,,,193.17107363265305
327130332,1004556379,Accelerometer,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,-1.2553,-9.5827,-2.1278,193.17441363265308
327133450,1004559497,Eye Tracker,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,1186.0,536.0,-199.7539,45.5862,1072.2401,-0.19936,0.04936,0.97868,-0.15502,0.07325,0.98519,31.81,-23.6,-28.01,-34.1,-22.42,-27.28,3.699,3.602,3.651,Valid,Valid,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,,,,193.17753163265303
327137382,1004563429,Gyroscope,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,0.7,-1.0137,0.1056,,,,193.18146363265308
327139923,1004565970,Accelerometer,ETCheck,06/02/2024,06/08/2023,06/08/2023,15:30:56.036,07:30:56.036,1029330,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,260.0,606.0,1183.0,536.0,,,,,,,,-1.2553,-9.5237,-2.2369,193.18400463265309
