Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Environment,Vehicle,Ungrouped,AOI hit [P07_normal_cali - Polygon],Gyro X,Gyro Y,Gyro Z,Accelerometer X,Accelerometer Y,Accelerometer Z,Relative time
271842597,609661232,Gyroscope,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,1.68,15.4781,1.3076,,,,177.49992126303857
271847029,609665664,Eye Tracker,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,950.0,399.0,11.0244,83.3842,516.5019,0.03942,0.24041,0.96987,0.00214,0.16266,0.98668,32.79,-28.27,-22.64,-33.62,-26.83,-21.32,2.511,2.608,2.554,Valid,Valid,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,,,,,,,177.50435326303858
271847559,609666194,Accelerometer,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,,,,-0.0392,-10.4458,1.1853,177.50488326303855
271853062,609671697,Gyroscope,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,0.91,14.0954,1.4903,,,,177.51038626303858
271857128,609675763,Accelerometer,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,,,,-0.0392,-10.439,1.1467,177.51445226303855
271863527,609682162,Gyroscope,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,0.14,13.256,1.4133,,,,177.52085126303854
271866697,609685332,Accelerometer,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,,,,-0.0392,-10.3889,1.3149,177.52402126303855
271867048,609685683,Eye Tracker,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,951.0,401.0,10.7938,82.6922,517.157,0.03686,0.24002,0.97007,0.00383,0.16016,0.98708,32.78,-28.27,-22.62,-33.61,-26.82,-21.32,2.507,2.609,2.554,Valid,Valid,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,,,,,,,177.52437226303857
271873992,609692627,Gyroscope,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,-0.7,12.7491,1.4661,,,,177.53131626303855
271876266,609694901,Accelerometer,ETCheck,06/02/2024,05/12/2023,05/12/2023,15:53:38.943,07:53:38.943,1108832,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1080.0,Fixation,520.0,564.0,993.0,390.0,,,,,,,,-0.1569,-10.4071,1.1922,177.53359026303855
